url_hash,title,url,seendate,domain,language,sourcecountry,query_keyword,query_group,collect_date,kg_entities,kg_match_count,relevance,topic,category
83f4421cadb4ddd810e7456c2bb97222,Iran says IRGC Navy to control all Strait of Hormuz traffic  with full authority  ,https://www.globalsecurity.org/wmd/library/news/iran/2026/05/iran-260530-presstv02.htm,20260531T130000Z,globalsecurity.org,English,Syria,tanker,D4_운송,2026-05-31,,0,HIGH,Hormuz traffic control,1_Security
d3669d3d8454934ff755330cc17bf936,US Central Command Disabled Ship Sailing To Iranian Port,https://www.globalsecurity.org/military/library/news/2026/05/mil-260530-rferl02.htm,20260531T130000Z,globalsecurity.org,English,Syria,vessel,D4_운송,2026-05-31,,0,HIGH,Hormuz blockade,1_Security
4c582ce9fa02a7d412e667d8d3e2c1f2,Hormuz Strait Disruption Poses Biggest Threat to India Economy and Inflation Outlook : Finance Ministry,https://www.sentinelassam.com/more-news/national-news/hormuz-strait-disruption-poses-biggest-threat-to-indias-economy-and-inflation-outlook-finance-ministry,20260531T120000Z,sentinelassam.com,English,India,disruption,D6_교란행위,2026-05-31,,0,HIGH,Hormuz disruption threat,1_Security
4542fb2e7e5489aaad49d1ee31927336,Unofficial draft of Iran - US agreement includes Strait of Hormuz and frozen assets,https://dunyanews.tv/en/World/954488-unofficial-draft-of-iranus-agreement-includes-strait-of-hormuz-and-fr,20260531T111500Z,dunyanews.tv,English,Pakistan,vessel,D4_운송,2026-05-31,,0,HIGH,Hormuz strait agreement,1_Security
77af90055709d6f22c7c2573a538ed77,US military says it struck a commercial ship trying to breach blockade and reach Iran,https://www.euronews.com/2026/05/31/us-military-says-it-struck-a-commercial-ship-trying-to-breach-blockade-and-reach-iran,20260531T110000Z,euronews.com,English,United States,natural gas,D2_품목,2026-05-31,,0,HIGH,Iran blockade enforcement,1_Security
f4f5379a69256c2c7f5aa2e56386c470,Australia LNG exports : Why Asian trade partners are concerned over federal gas - reservation plans,https://www.brisbanetimes.com.au/business/companies/deep-concerns-labor-gas-plan-triggers-alarm-in-asia-20260529-p601yv.html,20260531T103000Z,brisbanetimes.com.au,English,Australia,natural gas,D2_품목,2026-05-31,,0,HIGH,Australia LNG exports,4_PortCargo
ae1e5b8a232df25b158b51763a5cb91d,Hormuz to home : How Middle East conflict is rewriting your kitchen math Explained in 10 charts,https://timesofindia.indiatimes.com/business/india-business/hormuz-to-home-how-middle-east-conflict-is-rewriting-your-kitchen-math-explained-in-10-charts/articleshow/131420026.cms,20260531T081500Z,timesofindia.indiatimes.com,English,India,shipping,D4_운송,2026-05-31,,0,HIGH,Middle East conflict impact,10_OtherIndustry
3f8a62da2f35f4a69a883f6b2b6f130d,  We fired hellfire missile : What happened to Gambian - flagged cargo ship Lian Star,https://www.theweek.in/news/middle-east/2026/05/31/we-fired-hellfire-missile-what-happened-to-gambian-flagged-cargo-ship-lian-star0.html,20260531T063000Z,theweek.in,English,India,natural gas,D2_품목,2026-05-31,,0,HIGH,Vessel attack Hormuz,1_Security
98d206ba9e6b140fa93f45a6b688ec1b,US military stops another merchant ship in Iranian port blockade,https://www.wsbradio.com/news/world/us-says-it-disables/EEFMZKP2WYZC3LQUZR62Q5T4AU/,20260531T063000Z,wsbradio.com,English,United States,natural gas,D2_품목,2026-05-31,,0,HIGH,Iran blockade enforcement,1_Security
cba04b7a0cff79a608f5031f1512fcbe,US fighter jet fired missile at Iranian - bound cargo ship CENTCOM,http://www.iraqsun.com/news/279092670/us-fighter-jet-fired-missile-at-iranian-bound-cargo-ship-centcom,20260531T063000Z,iraqsun.com,English,Iraq,natural gas,D2_품목,2026-05-31,,0,HIGH,Cargo ship attack,1_Security
c3ca3deb87e0908318ad9d5085cfc29f,US fighter jet fired missile at Iran - bound cargo ship CENTCOM,http://www.middleeaststar.com/news/279092615/us-fighter-jet-fired-missile-at-iran-bound-cargo-ship-centcom,20260531T063000Z,middleeaststar.com,English,Syria,natural gas,D2_품목,2026-05-31,,0,HIGH,Cargo ship attack,1_Security
136bc94951a41462c1e5a600ae21f549,U . S . says it stopped a merchant ship trying to breach blockade and reach Iran  | Peak Oil News and Message Boards,https://peakoil.com/publicpolicy/u-s-says-it-stopped-a-merchant-ship-trying-to-breach-blockade-and-reach-iran,20260531T063000Z,peakoil.com,English,United States,natural gas,D2_품목,2026-05-31,,0,HIGH,Iran blockade enforcement,1_Security
a53197c159956a91105a7617f641d884,US military  disable commercial ship attempting to reach Iran with Hellfire missile - Moneycontrol . com,https://www.moneycontrol.com/world/us-military-disables-commercial-ship-attempting-to-reach-iran-with-hellfire-missile-article-13936545.html,20260531T060000Z,moneycontrol.com,English,India,natural gas,D2_품목,2026-05-31,,0,HIGH,Hormuz blockade enforcement,1_Security
fa3ef245a9f28af1d2fbf314a52be42e,Iran asserts control on Hormuz transit as US intensifies blockade,https://www.rediff.com/news/report/iran-asserts-control-on-hormuz-transit-as-us-intensifies-blockade/20260531.htm,20260531T060000Z,rediff.com,English,India,shipping,D4_운송,2026-05-31,,0,HIGH,Hormuz blockade,1_Security
707ea845d4642be3d8735b6802d50202,US says it struck a commercial ship trying to breach blockade and reach Iran,https://www.asiaone.com:443/world/us-says-it-struck-commercial-ship-trying-breach-blockade-and-reach-iran,20260531T051500Z,asiaone.com,English,Singapore,natural gas,D2_품목,2026-05-31,,0,HIGH,Iran blockade enforcement,1_Security
3fd09a1b671dd7362fa94e41cca506ca,Iran Will Not Make Strait of Hormuz Subject of Bargaining,https://sputnikglobe.com/20260531/iran-will-not-make-strait-of-hormuz-subject-of-bargaining---senior-lawmaker-1124219898.html,20260531T051500Z,sputnikglobe.com,English,,natural gas,D2_품목,2026-05-31,,0,HIGH,Hormuz strait stance,1_Security
7c57d56c1ba085dd2a321e031ba85284,"US fires missile into commercial ship trying to reach Iran , Central Command says",https://www.abc.net.au/news/2026-05-31/us-strucks-commercial-ship-trying-to-breach-blockade/106742250,20260531T033000Z,abc.net.au,English,Australia,natural gas,D2_품목,2026-05-31,,0,HIGH,Iran blockade enforcement,1_Security
019978e710ca8497fc074c7c10bdbaf7,"US fires missile into commercial ship trying to reach Iran , Central Command says - 31 - May - 2026",https://home.nzcity.co.nz/news/article.aspx?id=446941,20260531T033000Z,home.nzcity.co.nz,English,New Zealand,natural gas,D2_품목,2026-05-31,,0,HIGH,Iran blockade enforcement,1_Security
14c985974d50dfe908173da99a9ac421,U . S . military fires on Gambia - flagged ship violating Iran blockade,https://www.thehindu.com/news/international/us-military-fires-on-gambia-flagged-ship-violating-iran-blockade/article71043733.ece,20260531T033000Z,thehindu.com,English,India,vessel,D4_운송,2026-05-31,,0,HIGH,Iran blockade enforcement,1_Security
3adfb5944eae30baf11dcc61f0867776,"US says it struck a commercial ship trying to breach blockade and reach Iran - WSVN 7News | Miami News , Weather , Sports",https://wsvn.com/news/politics/strait-hormuz-tensions-rise/,20260531T024500Z,wsvn.com,English,United States,natural gas,D2_품목,2026-05-31,,0,HIGH,Iran blockade enforcement,1_Security
0d246504a1a71fe2cee31ea210aa63d0,Hegseth says US blockade in Strait of Hormuz is,http://www.southeastasiapost.com/news/279092121/hegseth-says-us-blockade-in-strait-of-hormuz-is-very-much-still-in-place,20260531T024500Z,southeastasiapost.com,English,Pakistan,shipping,D4_운송,2026-05-31,,0,HIGH,Hormuz blockade,1_Security
31ec5e1a9ba786fddff2a3029bdec7db,Disabled another ship trying to defy blockade to reach Iran : US,https://timesofindia.indiatimes.com/world/us/disabled-another-ship-trying-to-defy-blockade-to-reach-iran-us/articleshow/131417727.cms,20260531T024500Z,timesofindia.indiatimes.com,English,India,vessel,D4_운송,2026-05-31,,0,HIGH,Iran blockade enforcement,1_Security
e736b18573fed670fb19e75ccd85031f,US military fires missile into cargo ship after it ignored 20 warnings to reach Iran breaching Hormuz blockade,https://www.livemint.com/news/world/us-military-fires-missile-into-cargo-ship-after-it-ignored-20-warnings-to-reach-iran-breaching-hormuz-blockade-11780186334335.html,20260531T020000Z,livemint.com,English,India,natural gas,D2_품목,2026-05-31,,0,HIGH,Hormuz blockade enforcement,1_Security
aa3b5c23eb9cd4004139eb19807af359,IRGC Warns US : Strict Response in Strait of Hormuz,https://www.newkerala.com/news/a/irgc-warns-against-us-interference-strait-hormuz-management-830.htm,20260531T020000Z,newkerala.com,English,India,shipping,D4_운송,2026-05-31,,0,HIGH,Hormuz strait warning,1_Security
6bb8409a35977e33fc66c16c0ccb9da6,Iran Rejects Trump Claim of Lifted Strait of Hormuz Blockade,https://www.newkerala.com/news/a/iran-says-strait-hormuz-restrictions-remain-despite-trump-462.htm,20260531T020000Z,newkerala.com,English,India,shipping,D4_운송,2026-05-31,,0,HIGH,Hormuz blockade dispute,1_Security
8eddf8171e4f386ce9248427b0635d04,"US says it disabled another commercial ship trying to breach blockade , reach Iran",https://www.dcourier.com/news/national-international/us-says-it-disabled-another-commercial-ship-trying-to-breach-blockade-reach-iran/article_57c2b9bd-6911-5440-81c6-27937df5c536.html,20260531T014500Z,dcourier.com,English,United States,vessel,D4_운송,2026-05-31,,0,HIGH,Iran blockade enforcement,1_Security
a34fe611bda49fe02c92197e4466f7b1,  Travel through designated routes : Iran warns ships as it reasserts control over Strait of Hormuz,http://www.theuknews.com/news/279092426/travel-through-designated-routes-iran-warns-ships-as-it-reasserts-control-over-strait-of-hormuz,20260531T010000Z,theuknews.com,English,United Kingdom,shipping,D4_운송,2026-05-31,,0,HIGH,Hormuz transit control,1_Security
7577371414098d823c3071059556ca40,US says it disables another commercial ship trying to breach blockade and reach Iran,https://www.dailyexcelsior.com/us-says-it-disables-another-commercial-ship-trying-to-breach-blockade-and-reach-iran/,20260531T004500Z,dailyexcelsior.com,English,India,natural gas,D2_품목,2026-05-31,,0,HIGH,Iran blockade enforcement,1_Security
125d99b963da9396a06bb02c89155ef4,US says it struck a commercial ship trying to breach blockade,https://www.messenger-inquirer.com/news/national/us-says-it-struck-a-commercial-ship-trying-to-breach-blockade/article_19b9908c-74c8-5e56-b4af-aa7a91f5d950.html,20260531T004500Z,messenger-inquirer.com,English,United States,natural gas,D2_품목,2026-05-31,,0,HIGH,Iran blockade enforcement,1_Security
66ed3e4e309228561e7594f80fbad150,IRGC warns against US interference in Strait of Hormuz management,https://www.globaltimes.cn/page/202605/1362337.shtml,20260531T004500Z,globaltimes.cn,English,China,shipping,D4_운송,2026-05-31,,0,HIGH,Hormuz strait security,1_Security
445c2257fc7a4a708d0cad59d48f6f0e,Qatar opposes permanent Hormuz shipping tolls but says temporary fees are,http://www.myanmarnews.net/news/279092065/qatar-opposes-permanent-hormuz-shipping-tolls-but-says-temporary-fees-are-negotiable,20260531T000000Z,myanmarnews.net,English,Myanmar,shipping,D4_운송,2026-05-31,,0,HIGH,Hormuz shipping tolls,3_Freight
a11a364e52cfc6a4c5c82ed6c3ff082c,  Travel through designated routes : Iran tightens grip on crucial Strait of Hormuz transit,http://www.middleeaststar.com/news/279092429/travel-through-designated-routes-iran-tightens-grip-on-crucial-strait-of-hormuz-transit,20260531T000000Z,middleeaststar.com,English,Syria,shipping,D4_운송,2026-05-31,,0,HIGH,Hormuz transit control,1_Security
0b8ffb4d7b6f11205476e87f812db910,US military fires on Gambia - flagged ship violating Iran blockade,https://www.freemalaysiatoday.com/category/world/2026/05/31/us-military-fires-on-gambia-flagged-ship-violating-iran-blockade,20260531T000000Z,freemalaysiatoday.com,English,Malaysia,vessel,D4_운송,2026-05-31,,0,HIGH,Iran blockade enforcement,1_Security
3a21983ede36efe49545db9d643276ab,"Iran Nuclear Talks Stall : US Not Trustworthy , Says Tehran",https://punchng.com/iran-says-us-not-trustworthy-as-nuclear-talks-stall-over-trump-proposal/,20260531T193000Z,punchng.com,English,Nigeria,shipping,D4_운송,2026-05-31,,0,MEDIUM,Iran nuclear stall,1_Security
5002f256f093c7bc850dce5c737fcb05, 《 TAIPEI TIMES 》 CGA warns of increase in Chinese incursions - 焦點,https://news.ltn.com.tw/news/focus/breakingnews/5456094,20260531T193000Z,news.ltn.com.tw,English,Taiwan,vessel,D4_운송,2026-05-31,,0,MEDIUM,Taiwan Strait tension,1_Security
4737c2a6482ae4c5c9c8b69d67f48f0c,Iran Resumes Production at 3 Offshore Platforms in South Pars Gas Field,https://sputnikglobe.com/20260531/iran-resumes-production-at-3-offshore-platforms-in-south-pars-gas-field---ceo-1124223817.html,20260531T191500Z,sputnikglobe.com,English,,natural gas,D2_품목,2026-05-31,,0,MEDIUM,Iran gas production,10_OtherIndustry
e0b0a055f1bb522b0a7842041d133d21,Trump Admin Uses Iran War Oil Shock to Push Drilling in Alaskan Wilderness,https://truthout.org/articles/trump-admin-uses-iran-war-oil-shock-to-push-drilling-in-alaskan-wilderness/,20260531T190000Z,truthout.org,English,United States,natural gas,D2_품목,2026-05-31,,0,MEDIUM,Iran oil shock,5_EconFinance
9ad2a32d7234114ac335fff241f24f15,Pakistan : A Mediator in US - Iran Relations,https://arynews.tv/pakistan-a-mediator-in-us-iran-relations,20260531T190000Z,arynews.tv,English,Pakistan,shipping,D4_운송,2026-05-31,,0,MEDIUM,US-Iran mediation,1_Security
ec1bd1b1e3a0660b009949aa0350c891,360 Energy Pulse : What mattered this month in energy,https://finance.yahoo.com/sectors/energy/articles/360-energy-pulse-mattered-month-183019766.html,20260531T190000Z,finance.yahoo.com,English,United States,shipping,D4_운송,2026-05-31,,0,MEDIUM,Energy market trends,5_EconFinance
2d2d98a7ec0b32a20c5d782593ebc079,Could Iran New Air Defense System Be a Game Changer ? – Middle East Monitor,https://www.middleeastmonitor.com/20260531-could-irans-new-air-defense-system-be-a-game-changer/,20260531T190000Z,middleeastmonitor.com,English,Israel,shipping,D4_운송,2026-05-31,,0,MEDIUM,Iran defense,1_Security
18361879f8e67bd5ccf043ad88935a3c,The Caspian Sea Is Not a Substitute for Hormuz,https://themedialine.org/mideast-mindset/the-caspian-sea-is-not-a-substitute-for-hormuz/,20260531T190000Z,themedialine.org,English,Israel,shipping,D4_운송,2026-05-31,,0,MEDIUM,Caspian alternative route,1_Security
8576fc016c78729404900c7ec03368dd,The 2 Signals That Will Determine XLE Performance Through Year - End,https://finance.yahoo.com/sectors/energy/articles/2-signals-determine-xle-performance-181831237.html,20260531T190000Z,finance.yahoo.com,English,United States,Brent crude,D5_시장지표,2026-05-31,,0,MEDIUM,Energy sector performance,5_EconFinance
0040ebb702eb2697c9f5ec0f2dfdaab2,Baltic Exchange Shipping Insights,https://www.businesstimes.com.sg/international/baltic-exchange-shipping-insights71,20260531T184500Z,businesstimes.com.sg,English,Singapore,shipping,D4_운송,2026-05-31,,0,MEDIUM,Shipping rates,3_Freight
7546184cf3774d4cd4a27f407a216ee6,Five Americans Injured by Recent Iranian Attack on Kuwait Air Base,https://news.antiwar.com/2026/05/31/five-americans-injured-by-recent-iranian-attack-on-kuwait-air-base/,20260531T184500Z,news.antiwar.com,English,United States,vessel,D4_운송,2026-05-31,,0,MEDIUM,Iran military action,1_Security
14f8b27a609ce4c2ecc30ec00056b030,"US , united kingdom , Australia prepare for new  battlefield  that powers global trade , banking",https://www.moneycontrol.com/world/us-uk-australia-prepare-for-new-battlefield-that-powers-global-trade-banking-article-13936875.html,20260531T183000Z,moneycontrol.com,English,India,shipping,D4_운송,2026-05-31,,0,MEDIUM,Global trade security,1_Security
eeb03d493e69b036c8db737779945bca,Iran says does not trust US as Trump toughens terms,https://www.geo.tv/latest/666748-iran-says-does-not-trust-us-as-trump-toughens-terms,20260531T183000Z,geo.tv,English,Pakistan,shipping,D4_운송,2026-05-31,,0,MEDIUM,Iran-US tensions,1_Security
41fc6c883545acfebb568ce85b54cf7f,Iran says it does not trust US as Trump toughens terms,https://www.rte.ie/news/middle-east/2026/0531/1576145-iran-us/,20260531T183000Z,rte.ie,English,Ireland,shipping,D4_운송,2026-05-31,,0,MEDIUM,Iran-US tensions,1_Security
17ed84fb0e71a1b5e9509a0162ff64e0,No Signs of Peace in the Gulf,https://maritime-executive.com/article/no-signs-of-peace-in-the-gulf,20260531T183000Z,maritime-executive.com,English,United States,shipping,D4_운송,2026-05-31,,0,MEDIUM,Gulf tensions,1_Security
42e1aa12c44e977d488379a5337592ce,"Hormuz Reopening to Boost Indian Refineries , Says WH",https://www.newkerala.com/news/a/wh-official-says-indian-refineries-benefit-after-hormuz-942.htm,20260531T181500Z,newkerala.com,English,India,shipping,D4_운송,2026-05-31,,0,MEDIUM,Hormuz reopening impact,10_OtherIndustry
cd07fc854b09bce144704b5f882da566,Trump fires Iran deal back with  tougher peace term and says he in no hurry to end war,https://www.mirror.co.uk/news/us-news/donald-trump-iran-war-peace-37200197,20260531T174500Z,mirror.co.uk,English,United Kingdom,natural gas,D2_품목,2026-05-31,,0,MEDIUM,Iran geopolitical tension,1_Security
395f2a308e6b5ac70fbd7c8d044fa274,"After weeks of boasting that he destroyed Iran armed forces , Trump now says  we actually left their military alone  ",https://www.independent.co.uk/news/world/americas/us-politics/trump-iran-military-war-interview-b2986745.html,20260531T174500Z,independent.co.uk,English,United Kingdom,shipping,D4_운송,2026-05-31,,0,MEDIUM,US-Iran military,1_Security
113f8cc744578cb754dd752b21b521bf,  The arteries of modern civilization : The US and allies take action to protect seabed cables,https://kvia.com/news/us-world/cnn-world/2026/05/31/the-arteries-of-modern-civilization-the-us-and-allies-take-action-to-protect-seabed-cables/,20260531T174500Z,kvia.com,English,United States,shipping,D4_운송,2026-05-31,,0,MEDIUM,Seabed cable protection,1_Security
d318e02552eac6ca2359e68aaa3731ef,EU considers temporary freeze on Russian oil price cap amid Iran war  | Peak Oil News and Message Boards,https://peakoil.com/publicpolicy/eu-considers-temporary-freeze-on-russian-oil-price-cap-amid-iran-war,20260531T174500Z,peakoil.com,English,United States,Brent crude,D5_시장지표,2026-05-31,,0,MEDIUM,Russian oil sanctions,5_EconFinance
7e6918b15ef4442affb72f6d3b4c8828,Iran restores gas output at three South Pars platforms after Israeli strikes,https://www.presstv.ir/Detail/2026/05/31/769587/Iran-restores-gas-producton-South-Pars-filed-output-suspended-Israeli-attacks-,20260531T170000Z,presstv.ir,English,Iran,natural gas,D2_품목,2026-05-31,,0,MEDIUM,Iran gas output recovery,10_OtherIndustry
6cb67158f286161df41277d93f5a9fbf,EU mulls changing Russian oil price cap Bloomberg,http://www.srilankasource.com/news/279093236/eu-mulls-changing-russian-oil-price-cap-bloomberg,20260531T164500Z,srilankasource.com,English,Sri Lanka,natural gas,D2_품목,2026-05-31,,0,MEDIUM,Russian oil price cap,5_EconFinance
9970e73e271225d1a445aac30cef8690,EU mulls changing Russian oil price cap,http://www.russiaherald.com/news/279093254/eu-mulls-changing-russian-oil-price-cap-bloomberg,20260531T164500Z,russiaherald.com,English,Russia,natural gas,D2_품목,2026-05-31,,0,MEDIUM,Russian oil price cap,5_EconFinance
c854c8c79252944f975cda4b3af959dd,US Missile Strike Disables Cargo Ship Near Iran,https://www.newsghana.com.gh/us-missile-strike-disables-cargo-ship-near-iran/,20260531T164500Z,newsghana.com.gh,English,Ghana,shipping,D4_운송,2026-05-31,,0,MEDIUM,Cargo ship strike Iran,1_Security
b2efed81cef127e2cf44598be2bb1d78,Iran says no deal unless rights secured,https://www.taipeitimes.com/News/world/archives/2026/06/01/2003858339,20260531T161500Z,taipeitimes.com,English,Taiwan,shipping,D4_운송,2026-05-31,,0,MEDIUM,Iran negotiations,1_Security
fee49ac7648a75a64d1d2c05448f76a7,Iran says it will not approve US deal without securing nation rights,https://www.thenationalnews.com/news/mena/2026/05/31/iran-says-it-will-not-approve-us-deal-without-securing-nations-rights/,20260531T161500Z,thenationalnews.com,English,,shipping,D4_운송,2026-05-31,,0,MEDIUM,Iran negotiations,1_Security
4a54ceadda0dadca11db489c369fc62d,CGA warns of increase in Chinese incursions,https://www.taipeitimes.com/News/front/archives/2026/06/01/2003858317,20260531T161500Z,taipeitimes.com,English,Taiwan,vessel,D4_운송,2026-05-31,,0,MEDIUM,Taiwan Strait tension,1_Security
bc1873cbbba051baa9bb4e0fb0d4ae64,"Oil Prices Plunged 20 % in May , Under the Fog of U . S .- Iran Tensions , Where Are Oil Prices Heading ? ",https://peakoil.com/production/oil-prices-plunged-20-in-may-under-the-fog-of-u-s-iran-tensions-where-are-oil-prices-heading,20260531T161500Z,peakoil.com,English,United States,Brent crude,D5_시장지표,2026-05-31,,0,MEDIUM,Oil price decline,5_EconFinance
e5479789904f807c1b8939966a243cbb,UK defends Strait naval passage - Taipei Times,https://www.taipeitimes.com/News/taiwan/archives/2026/06/01/2003858324,20260531T161500Z,taipeitimes.com,English,Taiwan,disruption,D6_교란행위,2026-05-31,,0,MEDIUM,Strait passage,1_Security
03064dad885a70195cd43fd55fd46c42,Rupert Hammond - Chambers On Taiwan : Lai Faces Trump Taiwan Test,https://www.taipeitimes.com/News/editorials/archives/2026/06/01/2003858307,20260531T161500Z,taipeitimes.com,English,Taiwan,disruption,D6_교란행위,2026-05-31,,0,MEDIUM,Taiwan geopolitics,1_Security
f87811d18a69d1f1d60d8d104b6ff1e2,Suspected Somali Pirates Seize Fuel Tanker Off Puntland Coast,http://radiodalsan.com/2026/05/31/suspected-somali-pirates-seize-fuel-tanker-off-puntland-coast/,20260531T153000Z,radiodalsan.com,English,Somalia,shipping,D4_운송,2026-05-31,,0,MEDIUM,Piracy fuel tanker,1_Security
51901f69ca8ecee628f22503c710159d,President Trump States That He In  No Hurry  To Sign Peace Deal With Iran | WSAU News / Talk 550 AM · 99 . 9 FM,https://wsau.com/2026/05/31/president-trump-states-that-hes-in-no-hurry-to-sign-peace-deal-with-iran/,20260531T153000Z,wsau.com,English,United States,Brent crude,D5_시장지표,2026-05-31,,0,MEDIUM,US-Iran tensions,1_Security
3b04b0f5c6b432c44c373b00c79d6901,"Trump sends tougher terms to Iran for peace deal , officials say",https://www.bostonglobe.com/2026/05/31/world/trump-tougher-terms-iran-deal/,20260531T141500Z,bostonglobe.com,English,United States,shipping,D4_운송,2026-05-31,,0,MEDIUM,Iran-US peace talks,1_Security
18de84b478f27f8a194f966047fb3d4b,EU weighs temporary freeze on Russia oil price cap over Iran,https://www.businesstimes.com.sg/international/eu-weighs-temporary-freeze-russia-oil-price-cap-over-iran,20260531T140000Z,businesstimes.com.sg,English,Singapore,natural gas,D2_품목,2026-05-31,,0,MEDIUM,Russia oil sanctions,5_EconFinance
1ac32a51162697d2b9addcb912a0f51c,"Suez and Panama charge for passage , but why shouldnt Hormuz ? ",https://timesofoman.com/article/172406-suez-and-panama-charge-for-passage-but-why-shouldnt-hormuz,20260531T140000Z,timesofoman.com,English,Oman,shipping,D4_운송,2026-05-31,,0,MEDIUM,Hormuz transit fees,1_Security
1e8586c480ab9a6988ca15103c196c91,What Price Hormuz ? - The Business Times,https://www.businesstimes.com.sg/opinion-features/what-price-hormuz,20260531T140000Z,businesstimes.com.sg,English,Singapore,shipping,D4_운송,2026-05-31,,0,MEDIUM,Hormuz pricing,1_Security
796839ddc621e23d1bf03fdab2fd40aa,Iran says no deal with US unless its rights secured,https://www.koreatimes.co.kr/world/20260531/iran-says-no-deal-with-us-unless-its-rights-secured,20260531T140000Z,koreatimes.co.kr,English,South Korea,shipping,D4_운송,2026-05-31,,0,MEDIUM,Iran-US deal terms,1_Security
368261b966c254a4d24e1c687a924516,Exxon and Chevron Are Warning That Oil Prices Could Skyrocket in the Coming Weeks . Here What That Could Mean for Investors . ,https://www.fool.com/investing/2026/05/31/exxon-and-chevron-are-warning-that-oil-prices-coul/?source=iedfolrf0000001,20260531T133000Z,fool.com,English,United States,oil storage,D3_인프라,2026-05-31,,0,MEDIUM,Oil price surge,5_EconFinance
9981d941df87570f4619c1e0c4e7d224,"Dalal Street Week Ahead : RBI MPC meet , US – Iran talks among 10 key factors to watch",https://www.moneycontrol.com/news/business/markets/dalal-street-week-ahead-rbi-mpc-meet-us-iran-talks-among-10-key-factors-to-watch-13936695.html,20260531T133000Z,moneycontrol.com,English,India,Brent crude,D5_시장지표,2026-05-31,,0,MEDIUM,US-Iran talks,1_Security
443a7a3e32b54a8ad28631746659df98,Iran Rules Out US Deal Without Protection Of National Interests,https://www.channelstv.com/2026/05/31/iran-rules-out-us-deal-without-protection-of-national-interests/,20260531T130000Z,channelstv.com,English,Nigeria,shipping,D4_운송,2026-05-31,,0,MEDIUM,Iran deal conditions,1_Security
76988e5732a8f3893cdd97aa07589ab5,Trump Says US  Very Close  to Iran Deal But Warns Military Option Remains,https://www.globalsecurity.org/wmd/library/news/iran/2026/05/iran-260531-rferl02.htm,20260531T130000Z,globalsecurity.org,English,Syria,shipping,D4_운송,2026-05-31,,0,MEDIUM,Iran deal progress,1_Security
