url_hash,title,url,seendate,domain,language,sourcecountry,query_keyword,query_group,collect_date,kg_entities,kg_match_count,relevance,topic,category
630e192d1395250e74d2c514b2a506f3,Brent Crude Oil Drop Lifts FTSE as Trump Tariff Blitz Targets 60 Nations,https://www.financial-news.co.uk/brent-crude-oil-drop-lifts-ftse-as-trump-tariff-blitz-targets-60-nations/,20260816T174500Z,financial-news.co.uk,English,United Kingdom,shipping,D4_운송,2026-08-16,,0,MEDIUM,Oil Price Movement,5_EconFinance
47c31da94950c5b15557e69b89637189,Iran defiant on strait as Trump tells Americans to accept high gasoline prices,https://www.mvariety.com/news/national/iran-defiant-on-strait-as-trump-tells-americans-to-accept-high-gasoline-prices/article_c674cdb4-735e-41d0-99cb-0f0aded23795.html,20260816T174500Z,mvariety.com,English,United States,bulk carrier,D4_운송,2026-08-16,,0,MEDIUM,Hormuz strait risk,1_Security
cea87eceaf70ce0afc036d6e81570fa9,Govt mandates daily LPG target of 63 . 81 KTPD to strengthen domestic supply,https://www.livemint.com/industry/energy/govt-mandates-daily-lpg-target-of-63-81-ktpd-to-strengthen-domestic-supply-11786886555757.html,20260816T170000Z,livemint.com,English,India,refinery,D3_인프라,2026-08-16,,0,MEDIUM,LPG production targets,10_OtherIndustry
675762052983d00834973de6de4bd19f,Yemeni govt forces launch 181 military operations against Houthis within 24 hrs : Spokesman,https://www.prokerala.com/news/articles/a1801129.html,20260816T170000Z,prokerala.com,English,India,shipping,D4_운송,2026-08-16,,0,MEDIUM,Yemen military operations,1_Security
851d679d2adc649070726d5d4646abac,Military conflicts combine with climate constraints to impede navigation across the globe  | Peak Oil News and Message Boards,https://peakoil.com/publicpolicy/military-conflicts-combine-with-climate-constraints-to-impede-navigation-across-the-globe,20260816T170000Z,peakoil.com,English,United States,shipping,D4_운송,2026-08-16,,0,MEDIUM,Global navigation constraints,3_Freight
fa8be623f1e1424784aacc672bd5faf4,Trump wants more economic pressure on Iran,https://en.apa.az/america/trump-wants-more-economic-pressure-on-iran-520529,20260816T161500Z,en.apa.az,English,Azerbaijan,refinery,D3_인프라,2026-08-16,,0,MEDIUM,Iran sanctions pressure,1_Security
94726b7ad4c3d695822424bb5ba58aab,Houthis Fire Six Missiles Into Marib Displacement Camps as Yemen War Risk Peaks,https://jp.ibtimes.com/houthis-fire-six-missiles-maribs-displacement-camps-yemen-war-risk-peaks-103727,20260816T161500Z,jp.ibtimes.com,English,United States,shipping,D4_운송,2026-08-16,,0,MEDIUM,Houthi missile attacks,1_Security
17af07367f37b30dee8014fa793d4259,India works out Chabahar handover to Iran amid US sanctions,https://www.thehindubusinessline.com/economy/logistics/india-works-out-chabahar-handover-to-iran-amid-us-sanctions/article71352548.ece,20260816T160000Z,thehindubusinessline.com,English,India,shipping,D4_운송,2026-08-16,,0,MEDIUM,Chabahar port Iran,1_Security
9db29403e1c9982cfa1d13ebd7029183,"Iran claims  victory  over US , Israel ; Ghalibaf says Tehran won militarily , politically",https://www.moneycontrol.com/world/iran-claims-victory-over-us-israel-ghalibaf-says-tehran-won-militarily-politically-article-14006938.html,20260816T160000Z,moneycontrol.com,English,India,shipping,D4_운송,2026-08-16,,0,MEDIUM,Iran-US geopolitics,1_Security
b1af1a95591eb63d5f1196ac735a66f0,Between the Shoals and the Swell : Handysize and Ultramax Navigate a Market Searching for Its Floor,https://www.theseanation.gr/news-in-english/67172-between-the-shoals-and-the-swell-handysize-and-ultramax-navigate-a-market-searching-for-its-floor.html,20260816T153000Z,theseanation.gr,English,Greece,Gulf of Aden,D1_초크포인트,2026-08-16,,0,MEDIUM,Handysize shipping rates,3_Freight
28a15c3c0ab50fe3aab869266d8a8ce8,"Iran offers $30 , 000 for killing or capturing US soldiers , double if done by women",https://www.hindustantimes.com/world-news/iran-offers-usd-30-000-for-killing-or-capturing-us-soldiers-double-if-done-by-women-us-iran-war-irgc-west-asia-101786888910412.html,20260816T153000Z,hindustantimes.com,English,India,shipping,D4_운송,2026-08-16,,0,MEDIUM,Iran-US tensions,1_Security
0393c7ec9ae76cbbc1e8e0f544a9bc23,The dry bulk freight market delivered a considerably stronger performance during the first seven months of 2026,https://www.theseanation.gr/news-in-english/67184-the-dry-bulk-freight-market-delivered-a-considerably-stronger-performance-during-the-first-seven-months-of-2026.html,20260816T153000Z,theseanation.gr,English,Greece,freight,D4_운송,2026-08-16,,0,MEDIUM,Dry bulk freight,3_Freight
8efaa3c6ae00f493cc054fcd2549dc83,Here the real reason oil prices arent moving higher,https://www.morningstar.com/news/marketwatch/202608164/heres-the-real-reason-oil-prices-arent-moving-higher,20260816T141500Z,morningstar.com,English,China,Persian Gulf,D1_초크포인트,2026-08-16,,0,MEDIUM,Oil price analysis,5_EconFinance
6d0f77feab37d6e1bbd2dacb8f96281e,Chinese Hengli Group company primary importer of sanctioned Iran crude oil,http://www.jpost.com/middle-east/iran-news/article-905670,20260816T141500Z,jpost.com,English,Israel,refinery,D3_인프라,2026-08-16,,0,MEDIUM,Iran crude sanctions,1_Security
e156a268fc40328fbc5cb84790e16873,What are Trump options as he seeks to pile more economic pressure on Iran ? ,https://www.jpost.com/middle-east/iran-news/article-905659,20260816T141500Z,jpost.com,English,Israel,refinery,D3_인프라,2026-08-16,,0,MEDIUM,Iran sanctions pressure,1_Security
1179d72302b2e46c68c18f1c6a750515,Memorandum of understanding between the US and Iran to expire,https://www.wcvb.com/article/us-iran-memorandium-expiring-soon/73444927,20260816T140000Z,wcvb.com,English,United States,shipping,D4_운송,2026-08-16,,0,MEDIUM,Iran-US relations,1_Security
480443b28c5e58299b6e7ec99eb93d1e,Hormuz  will remain Iranian : Tehran slams Trump US territory talk,https://www.dailysabah.com/world/mid-east/hormuz-will-remain-iranian-tehran-slams-trumps-us-territory-talk,20260816T140000Z,dailysabah.com,English,Turkey,shipping,D4_운송,2026-08-16,,0,MEDIUM,Hormuz geopolitical tension,1_Security
48f1585baf2a57d2c75cea172e46645b,"Top US Middle East commander visits deployed aircraft carrier , and other Mideast news",https://krmg.com/2026/08/16/us-top-middle-east-commander-visits-deployed-aircraft-carrier-and-other-mideast-news/,20260816T134500Z,krmg.com,English,United States,Persian Gulf,D1_초크포인트,2026-08-16,,0,MEDIUM,US military deployment,1_Security
91ef754b9d40e0c57ea5885367572afb,Trump wants more economic pressure on Iran and has several options – Ya Libnan,https://yalibnan.com/2026/08/16/trump-wants-more-economic-pressure-on-iran-what-are-his-options/,20260816T134500Z,yalibnan.com,English,Syria,refinery,D3_인프라,2026-08-16,,0,MEDIUM,Iran sanctions pressure,1_Security
3affd116179bbd3a6cf21816eddce1b6,govt sets LPG output targets for refineries after Hormuz crisis,https://dailypioneer.com/news/govt-fixes-lpg-production-targets-refineries,20260816T130000Z,dailypioneer.com,English,India,refinery,D3_인프라,2026-08-16,,0,MEDIUM,LPG production targets,10_OtherIndustry
8533fd1b4e581b027b3f52ec6d70bebb,Govt fixes LPG output targets for refiners Reliance tops list,https://dailypioneer.com/news/govt-fixes-lpg-output-targets-for-refiners-reliance-tops-list,20260816T130000Z,dailypioneer.com,English,India,refinery,D3_인프라,2026-08-16,,0,MEDIUM,LPG production targets,10_OtherIndustry
46ea273a5ef0e522b2ccbbf170f7f578,"UAE Flights and Imports Update : How Iran - US Conflict Impacts Travel , Trade and Security ( August 16 , 2026 ) ",https://gulfnews.com/uae/uae-flights-imports-everything-uaes-residents-need-to-know-today-august-16-2026-1.500642613,20260816T124500Z,gulfnews.com,English,United Arab Emirates,shipping,D4_운송,2026-08-16,,0,MEDIUM,Iran-US conflict,1_Security
497fe671420d675d2049ebb8f87d4c73,Arab Persian Gulf states frustrated with Trump handling of war on Iran : Report,https://www.presstv.co.uk/Detail/2026/08/16/774460/Arab-Persian-Gulf-countries-frustrated-with-Trump-Report,20260816T123000Z,presstv.co.uk,English,,Persian Gulf,D1_초크포인트,2026-08-16,,0,MEDIUM,Gulf Iran diplomacy,1_Security
5ab2fc4b4cc28a0acfa84db22b3ac20b,"US top Middle East commander visits deployed aircraft carrier , and other Mideast news – KTBB News , Weather , Talk",https://ktbb.com/post/?p=1532971,20260816T123000Z,ktbb.com,English,United States,Persian Gulf,D1_초크포인트,2026-08-16,,0,MEDIUM,US military deployment,1_Security
0ef4eeaf3151c90e3b89101c93e49d14,How Strait of Hormuz crisis triggered by US war on Iran hits pockets of ordinary people worldwide,https://www.presstv.co.uk/Detail/2026/08/16/774459/how-strait-hormuz-crisis-us-war-iran-hits-pockets-people-worldwide,20260816T123000Z,presstv.co.uk,English,,Persian Gulf,D1_초크포인트,2026-08-16,,0,MEDIUM,Hormuz crisis impact,1_Security
7af1022a6c9f725097aebb348e03d9a9,Trump weighs more economic pressure on Iran : What are his options ? ,https://www.business-standard.com/world-news/trump-weighs-more-economic-pressure-on-iran-what-are-his-options-126081600377_1.html,20260816T120000Z,business-standard.com,English,India,refinery,D3_인프라,2026-08-16,,0,MEDIUM,Iran sanctions pressure,1_Security
67f38aec6614901389741670cba68e4c,Donald Trump wants more economic pressure on Iran . What are his options ? ,https://www.moneycontrol.com/world/donald-trump-wants-more-economic-pressure-on-iran-what-are-his-options-article-14006758.html,20260816T120000Z,moneycontrol.com,English,India,refinery,D3_인프라,2026-08-16,,0,MEDIUM,Iran sanctions pressure,1_Security
819cb5ad7173e39b2a4473e3fb1f62b0,Explainer - Trump wants more economic pressure on Iran . What are his options ? ,https://www.al-monitor.com/originals/2026/08/explainer-trump-wants-more-economic-pressure-iran-what-are-his-options,20260816T120000Z,al-monitor.com,English,Israel,refinery,D3_인프라,2026-08-16,,0,MEDIUM,Iran sanctions pressure,1_Security
388ec62d6569d5f7fae34be3a6b20042,"Oil - price volatility , El Nino effects to keep pressure on imported commodities , headline WPI",https://www.ibtimes.co.in/oil-price-volatility-el-nino-effects-keep-pressure-imported-commodities-headline-wpi-904763,20260816T120000Z,ibtimes.co.in,English,India,shipping,D4_운송,2026-08-16,,0,MEDIUM,Oil price volatility,5_EconFinance
8dcf3957855cc21bdbd66332e1102ae5,Saudi petrochemical companies cut losses by more than 50 % in H1,https://www.arabnews.com/node/2654857/business-economy,20260816T120000Z,arabnews.com,English,Saudi Arabia,shipping,D4_운송,2026-08-16,,0,MEDIUM,Petrochemical price impacts,10_OtherIndustry
19380e3c20b5947a2d39d04a01238e4e,Trump wants more economic pressure on Iran . What are his options ? ,https://economictimes.indiatimes.com/news/international/world-news/trump-wants-more-economic-pressure-on-iran-what-are-his-options/articleshow/133273712.cms,20260816T114500Z,economictimes.indiatimes.com,English,India,refinery,D3_인프라,2026-08-16,,0,MEDIUM,Iran sanctions pressure,1_Security
a7309cbfd0948809c8231deeee1d8df9,Is Iran - Oman New Shipping Deal Set to Change Strait of Hormuz ? ,https://en.dailypakistan.com.pk/16-Aug-2026/is-iran-omans-new-shipping-deal-set-to-change-strait-of-hormuz,20260816T114500Z,en.dailypakistan.com.pk,English,Pakistan,shipping,D4_운송,2026-08-16,,0,MEDIUM,Hormuz shipping deal,1_Security
8f0780fd0fbb6579af3b29a19d15f789,Trump Iran Strategy Strains Gulf Ties : Why Arab Allies Are Losing Faith in US Diplomacy and Security Guarantees,https://openthemagazine.com/world/trumps-iran-diplomacy-is-testing-gulf-patience-why-americas-arab-allies-are-losing-faith,20260816T114500Z,openthemagazine.com,English,India,shipping,D4_운송,2026-08-16,,0,MEDIUM,US-Iran diplomacy,1_Security
7851d103c205eb15ec344f61ad4837a1,Iran - US war latest : Qatar denies detaining Iranian fighter pilots after downing jets,https://www.independent.co.uk/news/world/middle-east/iran-us-war-live-news-trump-qatar-pilot-detention-b3033790.html,20260816T114500Z,independent.co.uk,English,United Kingdom,shipping,D4_운송,2026-08-16,,0,MEDIUM,Iran-US conflict,1_Security
9dc54979872f2e029ea71b7f72fb4000,Iran calls on US to accept defeat as Trump tells Americans to accept high gasoline prices,https://www.newstribune.com/news/2026/aug/16/iran-calls-on-us-to-accept-defeat-as-trump-tells/,20260816T114500Z,newstribune.com,English,United States,bulk carrier,D4_운송,2026-08-16,,0,MEDIUM,Iran-US tensions,1_Security
9e86844c2563d41c91fd47c469c6b297,Gulf allies growing frustrated with US over prolonged Iran war : Report,https://www.middleeastmonitor.com/20260816-gulf-allies-growing-frustrated-with-us-over-prolonged-iran-war-report/,20260816T113000Z,middleeastmonitor.com,English,Israel,shipping,D4_운송,2026-08-16,,0,MEDIUM,Iran geopolitics,1_Security
40b1d823da388566522339d498635791,Can China Turn Energy Dependence into Diplomatic Power in the Middle East ? ,https://www.middleeastmonitor.com/20260816-can-china-turn-energy-dependence-into-diplomatic-power-in-the-middle-east/,20260816T113000Z,middleeastmonitor.com,English,Israel,shipping,D4_운송,2026-08-16,,0,MEDIUM,China energy diplomacy,1_Security
ab76eaf3d8a775a60724487bb4a2bd21,"Iranian parliament to debate foreign influence , Hormuz oversight bills",https://aa.com.tr/en/middle-east/iranian-parliament-to-debate-foreign-influence-hormuz-oversight-bills/4028575,20260816T103000Z,aa.com.tr,English,Turkey,shipping,D4_운송,2026-08-16,,0,MEDIUM,Hormuz oversight,1_Security
f998118316a05873dc2cb0315a4bda40,"Iran , Oman discuss Strait of Hormuz ; 11 killed in Lebanon",https://pajhwok.com/2026/08/16/iran-oman-discuss-strait-of-hormuz-11-killed-in-lebanon/,20260816T103000Z,pajhwok.com,English,Afghanistan,shipping,D4_운송,2026-08-16,,0,MEDIUM,Hormuz diplomacy,1_Security
7723ce76f73f795de8ccc716a2ba6d55,China - Europe Arctic shipping route enters regular weekly operation,https://www.globaltimes.cn/page/202608/1368312.shtml,20260816T103000Z,globaltimes.cn,English,China,freight,D4_운송,2026-08-16,,0,MEDIUM,Arctic Shipping Route,7_Shipping
feb331a46c8b732812a5b04f860f1daf,Gulf Allies Question US Ties Over Iran Conflict,https://www.kyivpost.com/post/82436,20260816T101500Z,kyivpost.com,English,Ukraine,Persian Gulf,D1_초크포인트,2026-08-16,,0,MEDIUM,US-Gulf relations,1_Security
81cfcfe778fa607a32a9da729cc960c6,Government sets LPG production targets for refiners ; Reliance gets largest quota,https://www.newindianexpress.com/business/2026/Aug/16/government-sets-lpg-production-targets-for-refiners-reliance-gets-largest-quota,20260816T101500Z,newindianexpress.com,English,India,refinery,D3_인프라,2026-08-16,,0,MEDIUM,LPG production targets,10_OtherIndustry
33033fe4f3a765011eb22d1432685d81,Iranian Parliament to debate Hormuz Strait oversight bills as top lawmaker mocks Trump threats,https://economictimes.indiatimes.com/news/international/world-news/iranian-parliament-to-debate-hormuz-strait-oversight-bills-as-top-lawmaker-mocks-trumps-threats/articleshow/133272841.cms,20260816T101500Z,economictimes.indiatimes.com,English,India,shipping,D4_운송,2026-08-16,,0,MEDIUM,Hormuz oversight,1_Security
15c9c5b3cf37d80ec86bce39c6bc0e72,"Oman negotiations , reopening of Hormuz are two separate issues : Iranian FM Araghchi",https://www.newindianexpress.com/world/2026/Aug/16/oman-negotiations-reopening-of-hormuz-are-two-separate-issues-iranian-fm-araghchi-2,20260816T101500Z,newindianexpress.com,English,India,shipping,D4_운송,2026-08-16,,0,MEDIUM,Iran-Oman negotiations,1_Security
9a400a1c86c726f5f6037042af9676b1,"Tensions Spike Around Iran : What Carrier Deployments , Missing Pilots , and Oil Shock Fears Mean for Everyone",https://peakoil.com/publicpolicy/tensions-spike-around-iran-what-carrier-deployments-missing-pilots-and-oil-shock-fears-mean-for-everyone,20260816T100000Z,peakoil.com,English,United States,Persian Gulf,D1_초크포인트,2026-08-16,,0,MEDIUM,Iran tensions geopolitics,1_Security
4d980526876245063438ac6281f30d5c,Gulf nations growing impatient with Trump diplomatic efforts regarding truce with Iran : Report - Moneycontrol . com,https://www.moneycontrol.com/world/gulf-nations-growing-impatient-with-trump-s-diplomatic-efforts-regarding-truce-with-iran-report-article-14006647.html,20260816T094500Z,moneycontrol.com,English,India,Persian Gulf,D1_초크포인트,2026-08-16,,0,MEDIUM,Gulf Iran diplomacy,1_Security
752f0635bd61433964440337293777ab,Govt sets LPG production targets for refiners to build domestic supply buffer,https://www.moneycontrol.com/news/india/govt-sets-lpg-production-targets-for-refiners-to-build-domestic-supply-buffer-14006638.html,20260816T094500Z,moneycontrol.com,English,India,refinery,D3_인프라,2026-08-16,,0,MEDIUM,LPG production targets,10_OtherIndustry
31be8b37ffffff57d08c0e3d652522cc,"Talks with Oman , reopening of Hormuz separate issues : Iran FM",https://www.omanobserver.om/article/1194553/world/region/talks-with-oman-reopening-of-hormuz-separate-issues-iran-fm,20260816T094500Z,omanobserver.om,English,Oman,shipping,D4_운송,2026-08-16,,0,MEDIUM,Iran-Oman negotiations,1_Security
78e831ba66d0862e31899b8511f6e95f,Iran challenges US over Hormuz as war economic costs mount,https://www.middle-east-online.com/en/iran-challenges-us-over-hormuz-war%E2%80%99s-economic-costs-mount,20260816T084500Z,middle-east-online.com,English,Iraq,bulk carrier,D4_운송,2026-08-16,,0,MEDIUM,Hormuz geopolitics,1_Security
80ced4fb38494b70a463f4ce0cfbed4b,Iran says reached deal with Oman on Hormuz shipping routes,https://arynews.tv/iran-reached-deal-oman-hormuz-shipping-routes,20260816T083000Z,arynews.tv,English,Pakistan,shipping,D4_운송,2026-08-16,,0,MEDIUM,Hormuz shipping deal,1_Security
c20a81238564144809a88740227563c7,"Govt sets LPG output targets for refiners , producers to tackle supply disruptions",https://www.prokerala.com/news/articles/a1800958.html,20260816T080000Z,prokerala.com,English,India,refinery,D3_인프라,2026-08-16,,0,MEDIUM,LPG supply disruption,10_OtherIndustry
031fe550bcccf313f41c091e1979eb6e,Houthis launch missile attack on Yemen Marib : Report,https://www.prokerala.com/news/articles/a1800946.html,20260816T080000Z,prokerala.com,English,India,shipping,D4_운송,2026-08-16,,0,MEDIUM,Houthi military operations,1_Security
a3528c2f679edd514ffcffb421a01c52,"India must strengthen shipping capacity , naval protection amid growing chokepoints : GTRI",https://economictimes.indiatimes.com/news/economy/foreign-trade/india-must-strengthen-shipping-capacity-naval-protection-amid-growing-chokepoints-gtri/articleshow/133271212.cms,20260816T071500Z,economictimes.indiatimes.com,English,India,Gulf of Aden,D1_초크포인트,2026-08-16,,0,MEDIUM,India shipping chokepoints,3_Freight
869472ff51045b7b5c6f8b759447f6a9,Gulf nations growing impatient with Trump diplomatic efforts regarding truce with Iran : Report,https://economictimes.indiatimes.com/news/international/world-news/gulf-nations-growing-impatient-with-trumps-diplomatic-efforts-regarding-truce-with-iran-report/articleshow/133271125.cms,20260816T071500Z,economictimes.indiatimes.com,English,India,Persian Gulf,D1_초크포인트,2026-08-16,,0,MEDIUM,Gulf Iran diplomacy,1_Security
c8e6927d9ca2cbc4cc704850488ff60b,"Iran says full security in Hormuz depends on end to US blockade , threats",https://tribune.com.pk/story/2624167/iran-says-full-security-in-hormuz-depends-on-end-to-us-blockade-threats,20260816T070000Z,tribune.com.pk,English,Pakistan,shipping,D4_운송,2026-08-16,,0,MEDIUM,Hormuz security,1_Security
5128ca4154e571da8065516236208c27,Govt sets LPG production targets for refiners ; Reliance gets largest quota,https://www.thehindubusinessline.com/markets/commodities/govt-sets-lpg-production-targets-for-refiners-reliance-gets-largest-quota/article71352060.ece,20260816T061500Z,thehindubusinessline.com,English,India,refinery,D3_인프라,2026-08-16,,0,MEDIUM,LPG production targets,10_OtherIndustry
